기준년도,업종대분류명,업종중분류명,법인명,브랜드명,가맹점수,신규가맹점등록수,계약종료수,계약해지수,명변경수,평균매출금액,면적단위평균매출금액
2021,외식,일식,쿠로,쿠로,0,0,0,0,0,0,0
2021,외식,일식,쿠산코리아(주),카네마야(kanemaya),0,0,0,0,0,0,0
2021,외식,일식,타코파파컴퍼니,타코파파,0,0,0,0,0,0,0
2021,외식,일식,탐그루,TASHO,0,0,0,0,0,0,0
2021,외식,일식,투인샤브,2in샤브,2,1,0,0,0,0,0
2021,외식,일식,트리플에이치(HHH)푸드,이나타코야끼,0,0,0,0,0,0,0
2021,외식,일식,티에프에스(TFS)푸드테인먼트,소바동,0,0,0,0,0,0,0
2021,외식,일식,팀보트FC,마요네즈 (mayonnaise),1,1,0,0,0,0,0
2021,외식,일식,판코,판코,0,0,0,0,0,0,0
2021,외식,일식,푸드케미,돈카춘,4,5,0,1,0,219878,29689
2021,외식,일식,한냐마켓또,한냐마켓또,3,0,0,0,0,0,0
2021,외식,일식,호니도니,호니도니,0,0,0,0,0,0,0
2021,외식,일식,호주에서온스시,호주에서 온 스시,0,0,0,0,0,0,0
2021,외식,일식,흥도푸드,흥도식당,0,0,0,0,0,0,0
2021,외식,일식,흥인푸드,코소코소,6,2,2,0,0,195687,11361
2021,외식,일식,히야꾸,히야꾸,0,0,0,0,0,0,0
2021,외식,제과제빵,(자)동명식품서울지점,커피홀베이커리,28,12,1,3,0,0,0
2021,외식,제과제빵,(주)강동오케익,풍년제과,18,1,0,0,1,144108,8891
2021,외식,제과제빵,(주)같은길,달콤트럭,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)건담,배배꼬,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)공감커머스,이른 베이커리 베이커리&카페(BAKERY & CAFE),0,0,0,0,0,0,0
2021,외식,제과제빵,(주)교동에프씨,교동도나스1979,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)굿베이크아이엔,카페미뇽,17,11,0,0,0,0,0
2021,외식,제과제빵,(주)그린문에프앤비,미스터붕,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)꽈배기브라더스,꽈배기브라더스,4,2,0,2,1,0,0
2021,외식,제과제빵,(주)나나드림,나나케이크,4,0,8,0,0,0,0
2021,외식,제과제빵,(주)낙산에프앤비,웨즐스프레즐,1,0,0,1,0,0,0
2021,외식,제과제빵,(주)네스트디자인파트너스,크리스비(Crisbee),0,0,0,0,0,0,0
2021,외식,제과제빵,(주)능수제과옛날호두과자,천안옛날호두과자,33,4,1,0,0,219004,5729
2021,외식,제과제빵,(주)다원에프엔비,CAFE빵선생,4,3,0,9,0,0,0
2021,외식,제과제빵,(주)다작,파운데이,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)더그린팩토리,지카페,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)더블유스타일,WSTYLE BAKERY CAFE,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)데코르,데코르,7,1,0,4,0,196605,9511
2021,외식,제과제빵,(주)도레도레,마호가니,3,1,0,0,0,0,0
2021,외식,제과제빵,(주)동성로왕찹쌀꽈배기,동성로왕찹쌀꽈배기,3,3,0,0,0,0,0
2021,외식,제과제빵,(주)디케이인코퍼레이션,샌드그립(SANDGRIP),13,8,0,12,0,121077,12108
2021,외식,제과제빵,(주)딜라이트박스,호두붐,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)로띠번코리아,로띠번,76,7,0,3,0,102230,10049
2021,외식,제과제빵,(주)롤링핀컴퍼니,롤링핀,53,9,0,11,4,503834,10380
2021,외식,제과제빵,(주)마스터에프엔비,송사부수제쌀고로케,103,44,0,17,10,314005,48690
2021,외식,제과제빵,(주)마이원,카페 황금칼빵,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)맘스푸드,맘스케익,31,4,0,6,4,89224,5619
2021,외식,제과제빵,(주)망원동티라미수,망원동티라미수,42,40,0,5,1,212864,10990
2021,외식,제과제빵,(주)맥스원이링크,디저트샵처클,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)메이크플랜,외계인방앗간,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)모닝,수원의 아침,1,1,0,0,0,0,0
2021,외식,제과제빵,(주)모찌모찌브레드,모찌모찌브레드,4,0,0,0,0,131174,10745
2021,외식,제과제빵,(주)몬스터컴퍼니,와플몬스터,1,0,0,0,0,0,0
2021,외식,제과제빵,(주)못난이푸드,못난이고로케,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)밀화당,밀화당,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)바른식빵,바른식빵,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)베이커리드렁큰파운드,베이커리 드렁큰 파운드(BAKERY DRUNKEN POUND),0,0,0,0,0,0,0
2021,외식,제과제빵,(주)베이커리라리,카페라리(Cafe La Lee),11,0,0,0,0,0,0
2021,외식,제과제빵,(주)부탁해,케이크를부탁해,8,0,0,1,0,142045,15779
2021,외식,제과제빵,(주)브레댄코,브레댄코(bread&co.DAILY-NEW),42,4,3,4,0,284999,15565
2021,외식,제과제빵,(주)블럭제빵소,블럭제빵소,49,3,7,4,2,137393,12127
2021,외식,제과제빵,(주)비에스그룹,버거스페이스(BURGERSPACE),1,1,0,0,0,0,0
2021,외식,제과제빵,(주)비케이엠,우리쌀왕호두,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)빈스킹코리아,빈스킹토스트,25,4,8,0,0,50550,4881
2021,외식,제과제빵,(주)빵샘제빵소,usBaker(어스베이커),0,0,0,0,0,0,0
2021,외식,제과제빵,(주)빵선생,빵카페,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)빵쌤,빵쌤(BBANGSSAEM),0,0,0,0,0,0,0
2021,외식,제과제빵,(주)쁘띠에프엔비,소미미,11,2,0,2,0,0,0
2021,외식,제과제빵,(주)삼송비엔씨(BNC),삼송빵집,11,4,0,7,0,954526,21269
2021,외식,제과제빵,(주)샤마,코코호도,161,11,0,5,9,141629,14956
2021,외식,제과제빵,(주)소진담컬쳐,소진담,5,1,0,0,0,477969,6406
2021,외식,제과제빵,(주)슈슈컴퍼니,슈슈레인,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)신라명과,신라명과,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)씨앤피베이커리,아우어베이커리(OUR Bakery),4,0,0,0,1,0,0
2021,외식,제과제빵,(주)씨제이패밀리,캐치볼클럽,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)에그홀릭에프앤비,에그홀릭(EGG HOLIC),0,0,0,0,0,0,0
2021,외식,제과제빵,(주)에스엠홀딩스,호두파야,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)에스지푸드,고로케하우스,2,0,0,3,0,0,0
2021,외식,제과제빵,(주)에이블비즈,홍미당,3,2,0,0,0,0,0
2021,외식,제과제빵,(주)에이알피에프엔비,79파운야드(79 FOUNYARD),10,10,0,0,0,532990,19328
2021,외식,제과제빵,(주)에이치비푸드,핫브레드,20,12,3,5,0,412864,50241
2021,외식,제과제빵,(주)에이치앤디,청담동꿀꽈배기,4,6,0,2,0,0,0
2021,외식,제과제빵,(주)에잇비돌체,에잇비돌체,3,1,0,2,0,0,0
2021,외식,제과제빵,(주)엘케이글로벌,빵사부식빵공방,29,2,12,0,0,165754,3457
2021,외식,제과제빵,(주)엣지푸드,농부바게트,1,1,0,0,0,0,0
2021,외식,제과제빵,(주)오감푸드,허니도우2020(HONEY DOUGH 2020),0,0,0,0,0,0,0
2021,외식,제과제빵,(주)오와케이크,오와케이크,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)오페뜨,오페뜨,5,0,0,0,0,237011,3807
2021,외식,제과제빵,(주)올드페리도넛,올드페리도넛,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)올앤컴퍼니,더 베이커스 가든(The Baker's Garden),0,0,0,0,0,0,0
2021,외식,제과제빵,(주)와이비운용사업부,대만샌드위치 티앙웨이,16,1,0,15,1,52617,3877
2021,외식,제과제빵,(주)와이에스컴퍼니,북문당,12,11,0,0,0,134101,17009
2021,외식,제과제빵,(주)위드인푸드,계란집딸들,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)유씨컴퍼니,크루아상148,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)유정에프앤비,트윗젤(Twitzel),4,1,0,2,0,238348,19912
2021,외식,제과제빵,(주)이뮨베이커리,이뮨베이커리카페,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)이지바이플러스,이앤바이(이n바이),0,0,0,3,0,0,0
2021,외식,제과제빵,(주)자주에프엔비(JAJUF&B),조선제일빵,1,1,0,0,0,0,0
2021,외식,제과제빵,(주)재원푸드,앤티앤스,215,23,0,14,24,195822,29645
2021,외식,제과제빵,(주)정담에프앤비,지씨 아뜰리에(GC Atelier),1,1,0,0,0,0,0
2021,외식,제과제빵,"(주)제이에스에프엔비(JSF&BCo.,Ltd.)",얌얌브레드,10,8,0,3,0,296635,15891
2021,외식,제과제빵,(주)중안,식빵연구소,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)청춘당에프씨,청춘당 찹쌀 꽈배기,42,21,0,1,0,280892,13027
2021,외식,제과제빵,(주)초베이,쌀똑핫도그,35,12,0,2,2,111447,11921
2021,외식,제과제빵,(주)커피나무,베이커리로컬,1,1,0,0,0,0,0
2021,외식,제과제빵,(주)케이에이치파트너스,크로앙쥬,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)켄싱턴월드,프랑제리,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)코끼리와친구들,동빵,4,0,0,0,1,142102,41067
2021,외식,제과제빵,(주)쿠르토스,TRDLO,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)키푸디,CROCRO (크로크로),1,0,1,1,0,0,0
2021,외식,제과제빵,(주)타이웨이,홍루이젠,276,70,0,73,21,134174,15348
2021,외식,제과제빵,(주)톡톡컴퍼니,호두톡톡,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)티엠드,심봉사도로케,68,34,0,29,0,98672,9617
2021,외식,제과제빵,(주)파파들,파파도나스,33,25,0,6,0,144978,13567
2021,외식,제과제빵,(주)페이퍼플랜,프레드릭,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)폴콘,폴콘,2,2,0,0,0,0,0
2021,외식,제과제빵,(주)프리스코,더브라운(THE BROWN),15,2,0,8,0,174868,4206
2021,외식,제과제빵,(주)피쉐프코리아,빵장수단팥빵,36,2,0,2,2,228873,11986
2021,외식,제과제빵,(주)하이앤드,대선당제빵소,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)하코카빔,타르데마(TARDEMAH)베이커리,1,1,0,0,0,0,0
2021,외식,제과제빵,(주)한스제과,한스(HANS),35,3,0,0,0,551908,13078
2021,외식,제과제빵,(주)해피코리아,반가이제빵소,0,0,0,0,0,0,0
2021,외식,제과제빵,(주)호밀호두,호밀호두,48,7,2,0,0,134200,14300
2021,외식,제과제빵,(주)홉슈크림코리아,홉슈크림 ,6,2,1,0,0,172500,12507
2021,외식,제과제빵,(주)홍베이팡,홍베이팡,45,10,0,14,8,30851,3830
2021,외식,제과제빵,(주)황금에프앤비,황금잉어의 꿈,0,0,0,0,0,0,0
2021,외식,제과제빵,㈜도넛킬러,도넛킬러,1,1,0,0,0,0,0
2021,외식,제과제빵,㈜수향,보정당(寶姃當),0,0,0,0,0,0,0
2021,외식,제과제빵,㈜에이브로,후와후아,0,0,0,0,0,0,0
2021,외식,제과제빵,㈜엘와이에스씨,폼드팡(POMMEDE PIN),0,0,0,0,0,0,0
2021,외식,제과제빵,㈜청춘당에프앤비,청춘당 찹쌀 꽈배기,0,0,0,0,0,0,0
2021,외식,제과제빵,㈜체크컴퍼니,체크,0,0,0,0,0,0,0
2021,외식,제과제빵,강릉수제어묵고로케,강릉수제어묵고로케,0,0,0,0,0,0,0
2021,외식,제과제빵,고스트피자,고스트피자 메이커스,0,0,0,0,0,0,0
2021,외식,제과제빵,그여행(B.H.F.H),그여행(B.H.F.H),3,2,0,0,0,0,0
2021,외식,제과제빵,꽈페,꽈페,0,0,0,0,0,0,0
2021,외식,제과제빵,농부네찹쌀이야기,농부네찹쌀이야기,1,0,0,1,0,0,0
2021,외식,제과제빵,농업회사법인(주)정담,정도너츠,11,0,0,1,0,106957,3520
2021,외식,제과제빵,뉴욕꽈배기,뉴욕꽈배기,0,0,0,0,0,0,0
2021,외식,제과제빵,대우산업개발(주),브리오슈도레(BRIOCHE DOREE),2,0,0,0,0,272745,0
2021,외식,제과제빵,더굿프랜드(주),김경오 파티쓰리,0,0,0,0,0,0,0
2021,외식,제과제빵,도너츠윤가맹사업본부,도너츠윤,9,7,0,0,0,73936,3477
2021,외식,제과제빵,드림에프에스,꿀복이 꽈배기,3,1,0,0,0,0,0
2021,외식,제과제빵,디에이치컴퍼니,한나식빵,4,4,0,0,0,0,0
2021,외식,제과제빵,라이온인터랙티브(주),라페브,0,0,0,0,0,0,0
2021,외식,제과제빵,레이어드연남,레이어드,0,0,0,0,0,0,0
2021,외식,제과제빵,레이지모닝,레이지모닝,6,1,0,0,0,300566,4098
2021,외식,제과제빵,로빈스프렌즈(주),샌드로4가,0,0,0,0,0,0,0
2021,외식,제과제빵,롯데지알에스(주),크리스피크림,0,0,0,0,0,0,0
2021,외식,제과제빵,리듬앤베이커리(주),에끄로와,0,0,0,0,0,0,0
2021,외식,제과제빵,마농스가맹본부,마농스(MANON'S),0,0,0,0,0,0,0
2021,외식,제과제빵,모구모구(F&B),모구모구과자점,0,0,0,0,0,0,0
2021,외식,제과제빵,복드림(주),복호두,0,0,0,0,0,0,0
2021,외식,제과제빵,비비당,비비당,0,0,0,0,0,0,0
2021,외식,제과제빵,빵드밀(주),빵드밀,2,0,0,1,0,0,0
2021,외식,제과제빵,세영이지(주),더베이크,22,11,1,2,0,176021,10642
2021,외식,제과제빵,솔차니만나,솔차니꽈배기,0,0,0,0,0,0,0
2021,외식,제과제빵,솔차니코리아,솔차니꽈배기,0,0,0,0,0,0,0
2021,외식,제과제빵,송연유통,노랑고래찹쌀꽈배기,0,0,0,0,0,0,0
2021,외식,제과제빵,슈케익하우스본사,슈케익하우스(Chou Cake House),23,5,0,1,0,166666,13499
2021,외식,제과제빵,스위트밀(주),비어드파파,11,3,0,0,0,192854,15010
2021,외식,제과제빵,시리베이커리,P시리베이커리,0,0,0,0,0,0,0
2021,외식,제과제빵,씨제이푸드빌(주),뚜레쥬르,1266,56,46,22,86,0,0
2021,외식,제과제빵,알레프인터랙티브(주),브롤빈(BROLLBIN),0,0,0,0,0,0,0
2021,외식,제과제빵,엘엠에프엔씨,와피(wapi),0,0,0,0,0,0,0
2021,외식,제과제빵,엘제이에스컴퍼니,제이델링,5,4,0,0,0,0,0
2021,외식,제과제빵,영주농업회사법인(주),고구맘,6,0,1,2,0,51158,3488
2021,외식,제과제빵,와플덴1공장,와플덴,0,0,0,0,0,0,0
2021,외식,제과제빵,와플릭,Waffleek(와플릭),0,0,0,0,0,0,0
2021,외식,제과제빵,와피명지대점,와피(wapi),0,0,0,0,0,0,0
2021,외식,제과제빵,우즈(주),WOO'Z,8,3,0,0,0,1030921,5416
2021,외식,제과제빵,웅파이,웅파이(EUNPIE),0,0,0,0,0,0,0
2021,외식,제과제빵,웨인스홀딩스(주),웨인스베이글스(Wayne’s Bagels),0,0,0,0,0,0,0
2021,외식,제과제빵,제이에스푸드(주),크로와플,0,0,0,0,0,0,0
2021,외식,제과제빵,주식회사 착한점주,꽈배기킹,8,8,0,0,0,10964,834
2021,외식,제과제빵,주식회사 호두앤,호두앤미,0,0,0,0,0,0,0
2021,외식,제과제빵,츄러스1500,츄러스1500,0,0,0,0,0,0,0
2021,외식,제과제빵,칼라풀,칼라풀도넛,0,0,0,0,0,0,0
2021,외식,제과제빵,컵넛(cupnut),컵넛(cupnut),0,0,0,0,0,0,0
2021,외식,제과제빵,케이스푸드,권실장 참마 찹쌀 꽈배기,6,3,0,0,0,0,0
2021,외식,제과제빵,케익CTC,카페더치즈케익,9,3,0,0,0,0,0
2021,외식,제과제빵,케익타르트,소보롱,0,0,0,0,0,0,0
2021,외식,제과제빵,크로앙쥬,크로앙쥬,0,0,0,0,0,0,0
2021,외식,제과제빵,파더스베이글,파더스베이글(father's bagel),5,1,0,0,1,0,0
2021,외식,제과제빵,한바른식품연구소,꼬나바옥수수꽈배기,1,0,0,0,0,0,0
2021,외식,제과제빵,호두랑파이랑,호두랑파이랑,6,0,0,0,0,50488,3786
2021,외식,제과제빵,호배기,호배기,0,0,0,0,0,0,0
2021,외식,주점,(유)대동상회,TOGETHER BEER (투게더비어),0,0,0,0,0,0,0
2021,외식,주점,(유)샘물에프앤비,샘물맥주,5,5,0,0,0,0,0
2021,외식,주점,(유)장미에프앤씨,양파링,1,1,0,0,0,0,0
2021,외식,주점,(유)팔팔에프앤비,팔팔호프,6,6,0,0,0,0,0
2021,외식,주점,(주)감성에프엔씨,감성호프,1,1,0,0,0,0,0
2021,외식,주점,(주)개집비어,개집비어,16,0,0,5,3,126005,6309
2021,외식,주점,(주)경주맥주,경주맥주,0,0,0,0,0,0,0
2021,외식,주점,(주)군선생,군선생,10,0,0,2,0,289876,10832
2021,외식,주점,(주)까투리,까투리,269,1,0,44,12,0,0
2021,외식,주점,(주)꾼에프앤씨,장사꾼맥주 꾼맥,0,0,0,0,0,0,0
2021,외식,주점,(주)낭만짚불구이,낭만짚불구이,0,0,0,0,0,0,0
2021,외식,주점,(주)다온에프앤에스,땡초우동,36,10,3,6,0,0,0
2021,외식,주점,(주)다온코퍼레이션,온더문포차,0,0,0,0,0,0,0
2021,외식,주점,(주)단골손님,단골손님,27,7,0,2,1,455307,7199
2021,외식,주점,(주)대건에프앤비,아무술집,9,9,0,0,0,0,0
2021,외식,주점,(주)대진에프앤비,노가리슈퍼,27,5,0,1,1,203660,12649
2021,외식,주점,(주)더동쪽바다가는길,강구항 돗대골뱅이,4,2,0,1,0,0,0
2021,외식,주점,(주)더박스,하루일과,0,0,0,0,0,0,0
2021,외식,주점,(주)더불어함께하는세상,맥썸,4,4,0,0,0,0,0
2021,외식,주점,(주)더블유디,안산정군포차,0,0,0,0,0,0,0
2021,외식,주점,(주)더조은컴퍼니,전일맥주,1,1,0,0,0,0,0
2021,외식,주점,(주)동행,포차플레잉,0,0,0,6,0,0,0
2021,외식,주점,(주)드링코코리아,링코(RINKO),0,0,0,0,0,0,0
2021,외식,주점,(주)라산그룹,대한식당,2,3,0,1,0,0,0
2021,외식,주점,(주)랜돌프,랜돌프,9,6,0,1,0,497223,18394
2021,외식,주점,(주)럭키스톤,카이로스( KAIROS),0,0,0,0,0,0,0
2021,외식,주점,(주)로이즈에프씨,샴빠샴뺘,0,0,0,0,0,0,0
2021,외식,주점,(주)리치메이커,청춘싸롱,9,0,0,1,0,287769,9632
2021,외식,주점,(주)리코플레이트,청담이상,71,7,13,1,1,580879,8440
2021,외식,주점,(주)만만연구소,만만코코로,8,1,0,9,0,0,0
2021,외식,주점,(주)맑음푸드,똥꼬,7,0,2,0,0,152259,5669
2021,외식,주점,(주)맛있게즐기고,민혁이네외국포차,8,1,0,0,0,205455,6728
2021,외식,주점,(주)맛있는에프앤비,와인토리,0,0,0,0,0,0,0
2021,외식,주점,(주)맛탐,교맥동,0,0,0,0,0,0,0
2021,외식,주점,(주)맥주의전설,맥주의전설,0,0,0,0,0,0,0
2021,외식,주점,(주)먹방벤쳐스,힙한카스테라(cassTERRA),0,0,0,0,0,0,0
2021,외식,주점,(주)모두가족,와사비 ,3,0,0,4,0,0,0
2021,외식,주점,(주)바이한,설맥(SEOL MAC),35,15,0,12,0,130213,3678
2021,외식,주점,(주)박앤코파트너스,아트몬스터,3,1,0,0,0,0,0
2021,외식,주점,(주)배상면주가,느린마을양조장&펍,16,0,3,2,1,309398,5088
2021,외식,주점,(주)별난사람들,별난아재맥주,21,20,0,4,0,130591,6367
2021,외식,주점,(주)별네트웍스,별주막,1,1,1,0,0,0,0
2021,외식,주점,(주)별동부대,김작가의 이중생활,9,0,0,8,0,259641,7935
2021,외식,주점,(주)봉남푸드,김봉남포장마차,19,4,0,2,0,168694,76
2021,외식,주점,(주)봉자체인본부,옥탑방오봉자싸롱,70,1,0,16,4,106953,5733
2021,외식,주점,(주)부산항맥주,쓰리몽키즈,7,1,0,1,0,122225,4055
2021,외식,주점,(주)비어바나,비어바나(BEERVANA),0,0,0,0,0,0,0
2021,외식,주점,(주)비엔피컴퍼니,"쉼, 어묵 그리고 한잔 술 ",1,1,0,0,0,0,0
2021,외식,주점,(주)비원에프앤씨,비턴,83,4,30,2,7,117266,3088
2021,외식,주점,(주)빙고푸드,남빙고생맥주,7,7,0,0,0,0,0
2021,외식,주점,(주)사무라이글로벌,고우,2,0,0,1,0,0,0
2021,외식,주점,(주)상구패밀리,상구비어,33,0,0,8,0,0,0
2021,외식,주점,(주)샤프한사람들,샵도쿄시장,20,12,0,0,1,515516,12597
2021,외식,주점,(주)선후,단골손님,8,0,0,3,0,318581,9301
2021,외식,주점,(주)수미가,수미포차,0,0,0,0,0,0,0
2021,외식,주점,(주)수봉에프에스,룸비,6,6,0,0,0,486047,4619
2021,외식,주점,(주)승기, 인생건어물,76,62,0,1,1,176723,7792
2021,외식,주점,(주)아지트메이커,용용선생,2,1,0,0,0,0,0
2021,외식,주점,(주)아펙스에프앤비,아펙스(APEX),0,0,0,0,0,0,0
2021,외식,주점,(주)액시스펍,액시스 홀덤펍,0,0,0,0,0,0,0
2021,외식,주점,(주)야미,소소한일상의별난주점,14,0,9,0,0,119178,8740
2021,외식,주점,(주)얏트코리아,초심포차,0,0,0,0,0,0,0
2021,외식,주점,(주)얼맥당,얼맥당,17,14,0,0,0,80211,3119
2021,외식,주점,(주)엉터리,주칠일,0,0,0,0,0,0,0
2021,외식,주점,(주)에스앤디코퍼레이션,린생사진관,16,16,0,0,0,300748,4898
2021,외식,주점,(주)에어라인리더스,하이롤러홀덤펍,2,2,0,0,0,0,0
2021,외식,주점,(주)엔디홀딩스,필스너하우스(PILSNER HOUSE),11,1,0,0,1,297100,822
2021,외식,주점,(주)엔에이치에프,브로스비어,8,0,0,2,2,161760,9394
2021,외식,주점,(주)엔츠,엔츠노래타운,18,1,0,0,0,0,0
2021,외식,주점,(주)엘브라더스,맨하탄슈퍼(MANHATTAN SUPERMARKET),3,0,0,0,0,0,0
2021,외식,주점,(주)엘티피에프앤씨,롱타임노씨,9,5,0,0,0,313683,5888
2021,외식,주점,(주)엠제이인터내셔널,오말짜비어,6,0,0,0,0,61016,2416
2021,외식,주점,(주)여유와즐거움,모로미,35,4,0,12,0,259483,9069
2021,외식,주점,(주)역전에프앤씨,소우주,0,0,0,0,0,0,0
2021,외식,주점,(주)영영키친,마귀맥주,0,0,0,0,0,0,0
2021,외식,주점,(주)올웨이즈에프앤비,국제내쇼날,0,0,0,0,0,0,0
2021,외식,주점,(주)와이에이치홀딩스,철수를차버린영희Beer,6,0,0,3,0,0,0
2021,외식,주점,(주)왕부라더스,왕빈자전통주막,0,0,0,0,0,0,0
2021,외식,주점,(주)용감한사람들,압구정봉구비어,338,11,42,0,23,99449,6747
2021,외식,주점,(주)우리듬,1도씨맥주(1℃ 맥주),38,20,0,4,2,165108,6579
2021,외식,주점,(주)원밸리푸드,치맥컴퍼니,0,0,0,0,0,0,0
2021,외식,주점,(주)위하여,엔틱정,7,7,0,0,0,573333,7908
2021,외식,주점,(주)은혜푸드,만복국수집,83,13,4,4,3,224322,9820
2021,외식,주점,(주)이도코리아,2도맥주 (2°C BEER),61,1,0,1,0,128238,8551
2021,외식,주점,(주)이루에프씨,통파이브,36,1,3,7,7,170592,5163
2021,외식,주점,(주)이원,토대력,32,1,0,5,2,185255,9459
2021,외식,주점,(주)인토외식산업,구름공방,9,0,0,3,0,146479,4166
2021,외식,주점,(주)임팩트잇지,홍꽁,0,0,0,0,0,0,0
2021,외식,주점,(주)자갈치브라더스,자갈치브라더스,45,36,0,10,2,89192,5495
2021,외식,주점,(주)제이에스인터푸드,달빛맥주,43,19,0,3,1,867922,46010
2021,외식,주점,(주)제이에프앤디,달빛경성술집,60,18,0,6,0,0,0
2021,외식,주점,(주)종로호랑이에프앤디,1974 종로호랑이 맥주,3,2,0,0,0,0,0
2021,외식,주점,(주)준코,준코노래타운,34,0,0,0,0,402871,4287
2021,외식,주점,(주)차차,한잔차차,0,0,0,1,0,0,0
2021,외식,주점,(주)청욱,로얄자카르타,22,5,0,3,4,208518,5249
2021,외식,주점,(주)촌댁,촌댁맥주,47,18,0,8,0,252666,6053
2021,외식,주점,(주)춘자외식,오춘자비어,43,0,0,17,3,100947,4969
2021,외식,주점,(주)치어스,치어스,96,6,0,31,0,184978,5058
2021,외식,주점,(주)케이엠지엠,KMGM HOLD’EM & EVENT PUB(케이엠지엠홀드이엠앤이벤트펍),77,72,0,1,0,225687,3589
2021,외식,주점,(주)케이제이에프앤비,보리야반가워,0,0,0,0,0,0,0
2021,외식,주점,(주)케이케이에프앤비(KKF&B),포차스미스,19,8,0,16,1,221487,7092
2021,외식,주점,(주)코리아엔에스,오비베어(OB BEAR),9,0,1,2,1,98787,6735
2021,외식,주점,(주)쿠킹가이즈,육회이야기,5,4,0,3,0,290853,23235
2021,외식,주점,(주)크래프트한스,크래프트한스(Craft Han's),42,3,0,6,0,233128,7838
2021,외식,주점,(주)탑에프앤씨,술자리3355,0,0,0,0,0,0,0
2021,외식,주점,(주)트레비브로이,트레비어,16,8,0,0,0,313142,7126
2021,외식,주점,(주)티오디코퍼레이션,"닭,쳐!",0,0,0,0,0,0,0
2021,외식,주점,(주)팀어반,지구상사,5,5,0,0,0,0,0
2021,외식,주점,(주)포앤디코리아,풍덕천 두꺼비집,1,1,0,0,0,0,0
2021,외식,주점,(주)플랜에이컴퍼니,부곡하와이,0,0,0,0,0,0,0
2021,외식,주점,(주)피엘오하모니,짝태&노가리,138,23,0,18,7,121649,6620
2021,외식,주점,(주)피피에스라온,제주밤바다,14,14,0,0,0,0,0
2021,외식,주점,(주)하드투포겟공간,하드투포겟 위드 이태원포장마차,4,4,0,0,0,121130,8566
2021,외식,주점,(주)한길에프앤비,MADDOGS,0,0,0,0,0,0,0
2021,외식,주점,(주)한신푸드,맛올포차,0,0,0,0,0,0,0
2021,외식,주점,(주)한잔,잔들리아,0,0,0,0,0,0,0
2021,외식,주점,(주)호맥생활,전주포민호맥,44,35,1,0,0,258484,11954
2021,외식,주점,(주)혼술식당,우아한 혼술식당,10,3,9,0,0,138226,16455
2021,외식,주점,(주)화수컴퍼니,화수브루어리,0,0,0,0,0,0,0
2021,외식,주점,DCT컴퍼니,술바다,2,0,0,2,0,0,0
2021,외식,주점,㈜나누는사람들,몽키비어,0,0,0,0,0,0,0
2021,외식,주점,㈜와이케이코리아,수맥집,20,5,2,0,1,116340,5274
2021,외식,주점,강호에프엔씨,아침산저녁바다,0,0,0,0,0,0,0
2021,외식,주점,게르츠코리아,매직트리(MAGIC TREE),0,0,0,0,0,0,0
2021,외식,주점,고고(GoGo)묵찌빠,고고묵찌빠,0,0,0,0,0,0,0
2021,외식,주점,끌,끌,0,0,0,0,0,0,0
2021,외식,주점,남쑨이포차,남쑨이포차,0,0,0,0,0,0,0
2021,외식,주점,내조국국밥(주),조선맥주,0,0,0,0,0,0,0
2021,외식,주점,노가리타운,노가리타운,0,0,0,0,0,0,0
2021,외식,주점,누룩,누룩,0,0,0,0,0,0,0
2021,외식,주점,니뽕내뽕,다함께비어(다함께BEER),0,0,0,0,0,0,0
2021,외식,주점,다가양조장,다가양조장,0,0,0,0,0,0,0
2021,외식,주점,더원코리아,맥주기업,0,0,0,0,0,0,0
2021,외식,주점,더젭코리아,우오동뎅,0,0,0,0,0,0,0
