가맹정보공개서등록번호,브랜드명,업종대분류명,업종중분류명,기준년도,지역명,가맹점수,평균매출금액,면적단위평균매출금액,화폐단위코드명,해당여부
20210515,오리지날,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210517,밥도둑 바른게장,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210517,밥도둑 바른게장,외식,한식,2022,전체,2.0,27754.0,2134.0,(단위 :천원),
20210520,샐식당,외식,서양식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210520,샐식당,외식,서양식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210521,혼밥에빠지다,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20210521,혼밥에빠지다,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20210525,치킨본부,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210525,치킨본부,외식,치킨,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210526,부산면관,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210526,부산면관,외식,분식,2022,전체,16.0,291672.0,11076.0,(단위 :천원),
20210527,1인삼겹 오빠삼,외식,한식,2022,서울,2.0,0.0,0.0,(단위 :천원),
20210527,1인삼겹 오빠삼,외식,한식,2022,전체,32.0,37257.0,2779.0,(단위 :천원),
20210528,샐러드로우앤트라타,외식,기타 외식,2022,서울,19.0,458050.0,32526.0,(단위 :천원),
20210528,샐러드로우앤트라타,외식,기타 외식,2022,전체,31.0,411226.0,28272.0,(단위 :천원),
20210530,123st수제돈가스,외식,일식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210530,123st수제돈가스,외식,일식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210532,범맥주,외식,주점,2022,서울,10.0,1034730.0,10597.0,(단위 :천원),
20210532,범맥주,외식,주점,2022,전체,61.0,780989.0,11984.0,(단위 :천원),
20210533,하노이돼지집,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210533,하노이돼지집,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210534,삼산회관,외식,한식,2022,서울,6.0,0.0,0.0,(단위 :천원),
20210534,삼산회관,외식,한식,2022,전체,71.0,425600.0,21490.0,(단위 :천원),
20210538,딱이야! 직화두마리치킨,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210538,딱이야! 직화두마리치킨,외식,치킨,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210540,에이투에이커피,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210540,에이투에이커피,외식,커피,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210544,옛날커피,외식,커피,2022,서울,,,,(단위 :천원),Y
20210544,옛날커피,외식,커피,2022,전체,,,,(단위 :천원),Y
20210545,제육명가,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210545,제육명가,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210546,삼거리시장국수,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210546,삼거리시장국수,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210547,멘찌라멘,외식,일식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210547,멘찌라멘,외식,일식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210551,10딸라족발,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210551,10딸라족발,외식,한식,2022,전체,19.0,0.0,0.0,(단위 :천원),
20210554,모아모찜닭,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210554,모아모찜닭,외식,치킨,2022,전체,4.0,0.0,0.0,(단위 :천원),
20210557,정담모밀,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210557,정담모밀,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210558,베이커리로컬,외식,제과제빵,2022,서울,2.0,,,(단위 :천원),N
20210558,베이커리로컬,외식,제과제빵,2022,전체,2.0,,,(단위 :천원),N
20210560,도시피자(CITY PIZZA),외식,피자,2022,서울,11.0,0.0,0.0,(단위 :천원),
20210560,도시피자(CITY PIZZA),외식,피자,2022,전체,16.0,0.0,0.0,(단위 :천원),
20210563,실크삼겹살,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210563,실크삼겹살,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210564,피자스웨그(PIZZA SWAG),외식,피자,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210564,피자스웨그(PIZZA SWAG),외식,피자,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210565,팔도돼지곱창,외식,기타 외식,2022,서울,0.0,,,(단위 :천원),N
20210565,팔도돼지곱창,외식,기타 외식,2022,전체,0.0,,,(단위 :천원),N
20210567,오늘도빙수,외식,음료 (커피 외),2022,서울,4.0,0.0,0.0,(단위 :천원),
20210567,오늘도빙수,외식,음료 (커피 외),2022,전체,10.0,0.0,0.0,(단위 :천원),
20210570,모리커피,외식,커피,2022,서울,3.0,0.0,0.0,(단위 :천원),
20210570,모리커피,외식,커피,2022,전체,48.0,168305.0,10366.0,(단위 :천원),
20210573,반더치킨,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210573,반더치킨,외식,치킨,2022,전체,8.0,65139.0,2369.0,(단위 :천원),
20210575,루아 푸푸 커피,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210575,루아 푸푸 커피,외식,커피,2022,전체,16.0,146232.0,7623.0,(단위 :천원),
20210576,장터옛날통닭,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210576,장터옛날통닭,외식,치킨,2022,전체,24.0,75887.0,4324.0,(단위 :천원),
20210577,샌마르피자,외식,피자,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210577,샌마르피자,외식,피자,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210578,행복한셰프,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210578,행복한셰프,외식,한식,2022,전체,1.0,0.0,0.0,(단위 :천원),
20210579,쪽집,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210579,쪽집,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210583,더드리계,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210583,더드리계,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210584,제이브이엘(JVL)감성떡볶이,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210584,제이브이엘(JVL)감성떡볶이,외식,분식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210586,제이브이엘(JVL)직화삼겹살&야식,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210586,제이브이엘(JVL)직화삼겹살&야식,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210593,크로앙쥬,외식,제과제빵,2022,서울,3.0,0.0,0.0,(단위 :천원),
20210593,크로앙쥬,외식,제과제빵,2022,전체,53.0,176228.0,14620.0,(단위 :천원),
20210597,집으로간참치,외식,일식,2022,서울,1.0,0.0,0.0,(단위 :천원),
20210597,집으로간참치,외식,일식,2022,전체,8.0,132157.0,9181.0,(단위 :천원),
20210599,홈쿡 24,외식,한식,2022,서울,1.0,0.0,0.0,(단위 :천원),
20210599,홈쿡 24,외식,한식,2022,전체,23.0,120840.0,7261.0,(단위 :천원),
20210603,티가렛,외식,제과제빵,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210603,티가렛,외식,제과제빵,2022,전체,1.0,0.0,0.0,(단위 :천원),
20210604,장사의 달인,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210604,장사의 달인,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210605,명태대감 코다리마님,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210605,명태대감 코다리마님,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210606,거진어부네 코다리,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210606,거진어부네 코다리,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210607,을찌로정,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210607,을찌로정,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210622,한라맥주,외식,주점,2022,서울,1.0,0.0,0.0,(단위 :천원),
20210622,한라맥주,외식,주점,2022,전체,35.0,442720.0,10422.0,(단위 :천원),
20210623,샌드위치몬스터,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20210623,샌드위치몬스터,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20210624,라라그릴,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20210624,라라그릴,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20210625,도쿄주방,외식,일식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20210625,도쿄주방,외식,일식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20210626,놀부해물찜,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20210626,놀부해물찜,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20210627,베리굿피자,외식,피자,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20210627,베리굿피자,외식,피자,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20210628,럭키경양식,외식,서양식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20210628,럭키경양식,외식,서양식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20210630,놀부감자탕,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20210630,놀부감자탕,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20210633,꾸덕집,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20210633,꾸덕집,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20210637,불닭발의신,외식,기타 외식,2022,서울,3.0,0.0,0.0,(단위 :천원),
20210637,불닭발의신,외식,기타 외식,2022,전체,28.0,0.0,0.0,(단위 :천원),
20210638,족발예찬,외식,한식,2022,서울,3.0,0.0,0.0,(단위 :천원),
20210638,족발예찬,외식,한식,2022,전체,16.0,344510.0,15437.0,(단위 :천원),
20210645,카페쎄미(CAFE SEMMIE),외식,기타 외식,2022,서울,1.0,0.0,0.0,(단위 :천원),
20210645,카페쎄미(CAFE SEMMIE),외식,기타 외식,2022,전체,1.0,151376.0,6244.0,(단위 :천원),
20210648,WSTYLE DONUTS,외식,제과제빵,2022,서울,2.0,0.0,0.0,(단위 :천원),
20210648,WSTYLE DONUTS,외식,제과제빵,2022,전체,3.0,329780.0,10993.0,(단위 :천원),
20210649,WSTYLE BAGLE,외식,제과제빵,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210649,WSTYLE BAGLE,외식,제과제빵,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210650,WSTYLE BAKERY CAFE,외식,제과제빵,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210650,WSTYLE BAKERY CAFE,외식,제과제빵,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210651,수셰프치킨,외식,치킨,2022,서울,3.0,0.0,0.0,(단위 :천원),
20210651,수셰프치킨,외식,치킨,2022,전체,25.0,17936.0,1103.0,(단위 :천원),
20210652,벱하노이(Bep HANOI),외식,기타 외국식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210652,벱하노이(Bep HANOI),외식,기타 외국식,2022,전체,3.0,0.0,0.0,(단위 :천원),
20210654,쁘띠앤아모르,외식,주점,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210654,쁘띠앤아모르,외식,주점,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210655,덮밥 장사장,외식,기타 외식,2022,서울,8.0,372298.0,54004.0,(단위 :천원),
20210655,덮밥 장사장,외식,기타 외식,2022,전체,25.0,365244.0,58110.0,(단위 :천원),
20210662,OSOA(오소아),외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210662,OSOA(오소아),외식,커피,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210665,태태삼겹,외식,기타 외식,2022,서울,1.0,0.0,0.0,(단위 :천원),
20210665,태태삼겹,외식,기타 외식,2022,전체,1.0,0.0,0.0,(단위 :천원),
20210667,진된장,외식,한식,2022,서울,1.0,0.0,0.0,(단위 :천원),
20210667,진된장,외식,한식,2022,전체,6.0,0.0,0.0,(단위 :천원),
20210669,사생활,외식,서양식,2022,서울,4.0,0.0,0.0,(단위 :천원),N
20210669,사생활,외식,서양식,2022,전체,7.0,579959.0,16689.0,(단위 :천원),N
20210672,참버굼 짓가심가,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210672,참버굼 짓가심가,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210673,메밀당막국수,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210673,메밀당막국수,외식,한식,2022,전체,9.0,690908.0,8799.0,(단위 :천원),
20210674,나는자연닭이다,외식,치킨,2022,서울,1.0,0.0,0.0,(단위 :천원),
20210674,나는자연닭이다,외식,치킨,2022,전체,10.0,50502.0,5224.0,(단위 :천원),
20210675,식스밀,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210675,식스밀,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210677,서울빙수,외식,아이스크림/빙수 ,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210677,서울빙수,외식,아이스크림/빙수 ,2022,전체,1.0,0.0,0.0,(단위 :천원),
20210680,라께,외식,한식,2022,서울,,,,(단위 :천원),N
20210680,라께,외식,한식,2022,전체,,,,(단위 :천원),N
20210685,손장금닭발,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210685,손장금닭발,외식,치킨,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210687,천하대창군,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210687,천하대창군,외식,한식,2022,전체,3.0,347057.0,11228.0,(단위 :천원),
20210688,타코파파,외식,일식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210688,타코파파,외식,일식,2022,전체,14.0,126220.0,19207.0,(단위 :천원),
20210689,안서동 야곱집,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210689,안서동 야곱집,외식,한식,2022,전체,4.0,174966.0,5736.0,(단위 :천원),
20210690,이시키닭발,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210690,이시키닭발,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210691,오티타,외식,커피,2022,서울,,,,(단위 :천원),Y
20210691,오티타,외식,커피,2022,전체,,,,(단위 :천원),Y
20210700,신야텐야,외식,일식,2022,서울,9.0,246522.0,15054.0,(단위 :천원),
20210700,신야텐야,외식,일식,2022,전체,10.0,234397.0,14612.0,(단위 :천원),
20210703,새참만두버거,외식,기타 외식,2022,서울,,,,(단위 :천원),N
20210703,새참만두버거,외식,기타 외식,2022,전체,,,,(단위 :천원),N
20210705,우지커피(OOZYCOFFEE),외식,커피,2022,서울,9.0,314460.0,16010.0,(단위 :천원),
20210705,우지커피(OOZYCOFFEE),외식,커피,2022,전체,44.0,237143.0,13378.0,(단위 :천원),
20210708,양산도,외식,한식,2022,서울,5.0,672839.0,34802.0,(단위 :천원),
20210708,양산도,외식,한식,2022,전체,15.0,684456.0,23719.0,(단위 :천원),
20210714,달마설렁탕숯불갈비,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210714,달마설렁탕숯불갈비,외식,한식,2022,전체,4.0,0.0,0.0,(단위 :천원),
20210715,국민감자탕,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210715,국민감자탕,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210716,라비올레뜨,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210716,라비올레뜨,외식,커피,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210718,꾸쌈,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210718,꾸쌈,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210719,카우보이,외식,치킨,2022,서울,3.0,0.0,0.0,(단위 :천원),
20210719,카우보이,외식,치킨,2022,전체,33.0,120107.0,6603.0,(단위 :천원),
20210720,커스텀샐러드(CUSTOM SALAD),외식,기타 외식,2022,서울,4.0,0.0,0.0,(단위 :천원),
20210720,커스텀샐러드(CUSTOM SALAD),외식,기타 외식,2022,전체,6.0,284267.0,13474.0,(단위 :천원),
20210722,밸라다(BELLADA),외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210722,밸라다(BELLADA),외식,커피,2022,전체,13.0,55924.0,3997.0,(단위 :천원),
20210723,혼닭떡볶이,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20210723,혼닭떡볶이,외식,분식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20210727,동적깡통구이,외식,한식,2022,서울,3.0,0.0,0.0,(단위 :천원),
20210727,동적깡통구이,외식,한식,2022,전체,8.0,923033.0,19999.0,(단위 :천원),
20210729,퍼사이공,외식,기타 외국식,2022,서울,4.0,0.0,0.0,(단위 :천원),
20210729,퍼사이공,외식,기타 외국식,2022,전체,5.0,263166.0,61921.0,(단위 :천원),
20210738,짐키친(GYM KITCHEN),외식,기타 외식,2022,서울,2.0,0.0,0.0,(단위 :천원),
20210738,짐키친(GYM KITCHEN),외식,기타 외식,2022,전체,44.0,160993.0,10624.0,(단위 :천원),
20210745,커빙,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210745,커빙,외식,커피,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210746,CAFE DE 220VOLT,외식,제과제빵,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210746,CAFE DE 220VOLT,외식,제과제빵,2022,전체,1.0,334023.0,8351.0,(단위 :천원),
20210747,이지쿡,외식,기타 외식,2022,서울,5.0,0.0,0.0,(단위 :천원),N
20210747,이지쿡,외식,기타 외식,2022,전체,18.0,62698.0,5968.0,(단위 :천원),N
20210748,치킨프리덤,외식,치킨,2022,서울,1.0,0.0,0.0,(단위 :천원),N
20210748,치킨프리덤,외식,치킨,2022,전체,1.0,0.0,0.0,(단위 :천원),N
20210751,돼지생갈비상회,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210751,돼지생갈비상회,외식,한식,2022,전체,4.0,281251.0,9281.0,(단위 :천원),
20210752,서명성고깃집,외식,한식,2022,서울,0.0,,,(단위 :천원),N
20210752,서명성고깃집,외식,한식,2022,전체,4.0,,,(단위 :천원),N
20210753,어부네꽃게&순살게장비빔밥,외식,기타 외식,2022,서울,1.0,0.0,0.0,(단위 :천원),
20210753,어부네꽃게&순살게장비빔밥,외식,기타 외식,2022,전체,15.0,0.0,0.0,(단위 :천원),
20210754,조선다방,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210754,조선다방,외식,커피,2022,전체,27.0,120116.0,9652.0,(단위 :천원),
20210755,마담잔기지떡,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210755,마담잔기지떡,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210756,마라킹,외식,중식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210756,마라킹,외식,중식,2022,전체,2.0,30277.0,2245.0,(단위 :천원),
20210757,블루빈스,외식,커피,2022,서울,3.0,0.0,0.0,(단위 :천원),
20210757,블루빈스,외식,커피,2022,전체,16.0,110457.0,1996.0,(단위 :천원),
20210758,보글지글,외식,기타 외식,2022,서울,3.0,0.0,0.0,(단위 :천원),
20210758,보글지글,외식,기타 외식,2022,전체,27.0,57337.0,5072.0,(단위 :천원),
20210761,죽생각,외식,한식,2022,서울,2.0,0.0,0.0,(단위 :천원),
20210761,죽생각,외식,한식,2022,전체,15.0,0.0,0.0,(단위 :천원),
20210763,시선,외식,커피,2022,서울,,,,(단위 :천원),Y
20210763,시선,외식,커피,2022,전체,,,,(단위 :천원),Y
20210765,현방오백소갈비살,외식,한식,2022,서울,11.0,710720.0,25799.0,(단위 :천원),
20210765,현방오백소갈비살,외식,한식,2022,전체,13.0,689623.0,23407.0,(단위 :천원),
20210769,국물의왕국,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210769,국물의왕국,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210772,비바리움 파크 카페,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210772,비바리움 파크 카페,외식,커피,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210773,어천궁 돌솥매운탕,외식,한식,2022,서울,,,,(단위 :천원),N
20210773,어천궁 돌솥매운탕,외식,한식,2022,전체,,,,(단위 :천원),N
20210774,쑤뱅이토종백숙,외식,한식,2022,서울,,,,(단위 :천원),N
20210774,쑤뱅이토종백숙,외식,한식,2022,전체,,,,(단위 :천원),N
20210777,베르네 닭강정,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210777,베르네 닭강정,외식,치킨,2022,전체,3.0,92133.0,6806.0,(단위 :천원),
20210778,명태인생,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20210778,명태인생,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20210781,세상모든 닭요리,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210781,세상모든 닭요리,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210782,혁계치킨,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210782,혁계치킨,외식,치킨,2022,전체,3.0,0.0,0.0,(단위 :천원),
20210787,강스키친,외식,기타 외식,2022,서울,,,,(단위 :천원),N
20210787,강스키친,외식,기타 외식,2022,전체,,,,(단위 :천원),N
20210788,석바위토스트,외식,분식,2022,서울,3.0,,,(단위 :천원),N
20210788,석바위토스트,외식,분식,2022,전체,20.0,63231.0,8377.0,(단위 :천원),N
20210789,밥스킹(BAB&#39;S KING),외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20210789,밥스킹(BAB&#39;S KING),외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20210790,빵스퀸(PPANG&#39;S QUEEN),외식,패스트푸드,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20210790,빵스퀸(PPANG&#39;S QUEEN),외식,패스트푸드,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20210793,채우다,외식,커피,2022,서울,1.0,0.0,0.0,(단위 :천원),
20210793,채우다,외식,커피,2022,전체,9.0,143583.0,12069.0,(단위 :천원),
20210801,THE착한 찹쌀치킨&수제버거,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210801,THE착한 찹쌀치킨&수제버거,외식,치킨,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210803,육천돈까스,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210803,육천돈까스,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210809,우리분식,외식,분식,2022,서울,0.0,,,(단위 :천원),N
20210809,우리분식,외식,분식,2022,전체,0.0,,,(단위 :천원),N
20210816,막창사냥꾼,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210816,막창사냥꾼,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210819,마몽로제떡볶이,외식,분식,2022,서울,2.0,0.0,0.0,(단위 :천원),
20210819,마몽로제떡볶이,외식,분식,2022,전체,60.0,0.0,0.0,(단위 :천원),
20210820,미미찜닭,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210820,미미찜닭,외식,치킨,2022,전체,2.0,0.0,0.0,(단위 :천원),
20210821,수만돈돈카츠,외식,일식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210821,수만돈돈카츠,외식,일식,2022,전체,11.0,32400.0,1884.0,(단위 :천원),
20210824,청춘불판,외식,한식,2022,서울,0.0,,,(단위 :천원),N
20210824,청춘불판,외식,한식,2022,전체,0.0,,,(단위 :천원),N
20210825,모구모구과자점,외식,제과제빵,2022,서울,1.0,0.0,0.0,(단위 :천원),
20210825,모구모구과자점,외식,제과제빵,2022,전체,17.0,139404.0,10351.0,(단위 :천원),
20210826,요거트아이스크림의정석,외식,아이스크림/빙수 ,2022,서울,27.0,220873.0,23535.0,(단위 :천원),N
20210826,요거트아이스크림의정석,외식,아이스크림/빙수 ,2022,전체,158.0,132945.0,10752.0,(단위 :천원),N
20210827,오늘은 불닭발,외식,한식,2022,서울,4.0,,,(단위 :천원),N
20210827,오늘은 불닭발,외식,한식,2022,전체,61.0,,,(단위 :천원),N
20210828,쭈꾸미한판,외식,한식,2022,서울,1.0,,,(단위 :천원),N
20210828,쭈꾸미한판,외식,한식,2022,전체,24.0,,,(단위 :천원),N
20210829,그래죽,외식,한식,2022,서울,0.0,,,(단위 :천원),N
20210829,그래죽,외식,한식,2022,전체,0.0,,,(단위 :천원),N
20210830,육회천지,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210830,육회천지,외식,한식,2022,전체,5.0,175179.0,9615.0,(단위 :천원),
20210831,오여사 마약찜닭,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210831,오여사 마약찜닭,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210832,1인용인생김치찜,외식,한식,2022,서울,1.0,0.0,0.0,(단위 :천원),
20210832,1인용인생김치찜,외식,한식,2022,전체,13.0,179692.0,6313.0,(단위 :천원),
20210833,1인용미찌부찌,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210833,1인용미찌부찌,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210836,쭈사마,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210836,쭈사마,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210837,킹스더킹,외식,커피,2022,서울,2.0,0.0,0.0,(단위 :천원),
20210837,킹스더킹,외식,커피,2022,전체,2.0,0.0,0.0,(단위 :천원),
20210838,그린스미스,외식,기타 외식,2022,서울,2.0,0.0,0.0,(단위 :천원),
20210838,그린스미스,외식,기타 외식,2022,전체,9.0,165681.0,12519.0,(단위 :천원),
20210839,깐깐식당,외식,한식,2022,서울,2.0,0.0,0.0,(단위 :천원),
20210839,깐깐식당,외식,한식,2022,전체,2.0,48388.0,4398.0,(단위 :천원),
20210845,엘치킨,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210845,엘치킨,외식,치킨,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210849,허광웅의 아구세상,외식,한식,2022,서울,1.0,0.0,0.0,(단위 :천원),
20210849,허광웅의 아구세상,외식,한식,2022,전체,9.0,379911.0,8157.0,(단위 :천원),
20210850,환수림(桓樹林)식당,외식,중식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210850,환수림(桓樹林)식당,외식,중식,2022,전체,14.0,388277.0,18479.0,(단위 :천원),
20210852,청춘국물닭발,외식,한식,2022,서울,3.0,0.0,0.0,(단위 :천원),
20210852,청춘국물닭발,외식,한식,2022,전체,23.0,153794.0,9831.0,(단위 :천원),
20210854,킹스킹치킨피자,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20210854,킹스킹치킨피자,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20210857,현완단겸 상추튀김,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),
